issuekey,title,description,storypoint
KP-3092,[Backend] - Visikard Admin - Business Category Management,"As a system admin, I want to be able to manage business categories to be associated with merchants without importing or synchronizing from Google as the current version.* I can delete one or multiple business categories that are not used by any merchant. If i delete a category being associated with any merchants, show the message pop-up *_“You cannot delete this category because it’s being used.“_** I can create/edit business categories.* I can select a category to view the list of merchants who are associated with it.[https://xd.adobe.com/view/851c1095-e8ac-43b3-8393-b87e38dc53a9-d04f/|https://xd.adobe.com/view/851c1095-e8ac-43b3-8393-b87e38dc53a9-d04f/|smart-link] ",NULL
KP-3079,[BE] - Consumer App - Notifications UI,"As a customer, I want to view my Notifications screen more clearly and easier to keep track.+*AC:*+* Update the UI and content on Notifications screen: [https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps|https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps|smart-link] (*Only update the available notification types in this scope)** I can filter my notifications:** Types:*** [Profile|https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps#Profile]: display the notifications of connection with consumer or merchant and KYC verification.*** [Pay Card|https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps#Pay-Card]: display the notification of transactions (send/receive money, load money, withdraw money, refund, *** [Gift Card|https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps#Gift-Card]: display the notification of receiving gift card from friend or merchant.*** [Promotion|https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps#Promotion]: display the notification of receiving coupon, new coupon / promotion from merchant and point reward*** [Order|https://kardsys.atlassian.net/wiki/spaces/KAR/pages/210173981/Push+Notification+on+Apps#Order]: display the notification of order status updated** When using filter, I can see the selected type displayed above the list. I can click Show All to view all notifications as before.* Each notification will be shown with read and unread status in the list:** The notifications which is unread, the background is blue.** The notification can be updated to Read when:*** Tap banner notification (system).*** Tap notification on the Notifications screen.*** Tap Mark all as Read at top of Notifications screen.*** Tap Mark as Read on each notification.* I can mark one by one or all notification as Read:** *_Mark all as Read:_* this option should be only shown when there is at least one notification unread. After tapping that, that one should be hidden.** *_Mark as Read:_* this option should be only shown when the notification is unread. After tapping that, that one should be hidden.* I can clear one by one or all notifications. When I want to clear all, show the confirmation pop-up.* The number on Notifications item on the left menu is the number of unread message. The maximum is 99+.* In case there’s not any notifications or no filter results, show the message at center *_“No Notifications“_*+*_Mockup_*+: [https://xd.adobe.com/view/b24737fd-e35f-4295-a57d-f876d7c5c2a9-e714/screen/f73b7f97-c811-4545-bd13-9011d0d5a112/|https://xd.adobe.com/view/b24737fd-e35f-4295-a57d-f876d7c5c2a9-e714/screen/f73b7f97-c811-4545-bd13-9011d0d5a112/|smart-link]  ",NULL
KP-3078,[iOS][Kard app] Orders - UI is not good when buying product using points,"Device test: iPhone Xs Max1. Let remove background under Total section2. Increase the status text bigger!D8C9AFE8-5A74-4B0B-B50D-010DA9353C79.jpg|width=200,height=183! 3. Let add more Pickup/Delivery section (the same Android is working)!1612754710511.JPEG|width=945,height=1995!",NULL
KP-3049,Security issue - Reset PIN API can used to reset PIN of all users without any authentication method,"curl --location --request POST 'https://arm-dev.kardsys.com/index/changewalletpinrecover' \--header 'sec-ch-ua: ""Google Chrome"";v=""87"", "" Not;A Brand"";v=""99"", ""Chromium"";v=""87""' \--header 'accept: */*' \--header 'x-requested-with: XMLHttpRequest' \--header 'sec-ch-ua-mobile: ?0' \--header 'user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36' \--header 'content-type: application/x-www-form-urlencoded; charset=UTF-8' \--header 'sec-fetch-site: same-origin' \--header 'sec-fetch-mode: cors' \--header 'sec-fetch-dest: empty' \--header 'accept-language: en,es;q=0.9,en-US;q=0.8' \--header 'cookie: _ga=GA1.2.1098914514.1600161426; ARM_COUNTRY=US; lang=en; qwertyuiop=556FB4C0A09C97F283D46FBA0CC6084B; JSESSIONID=05D054673DFBA1A3511B1D26CA4EC166' \--data-raw 'email=nguyennhatitit%2Bkard1%40gmail.com&walletPin=4321&userApp=true&tenant=kard'The problem we are trying to fix, is the API above is insecure. Anyone that know this API can reset PIN of any user on the system.",NULL
KP-3037,Kard Web - Message - Limit the number of group members.,"STR:# Access to Kard site “[https://kard-demo.kardsys.com/|https://kard-demo.kardsys.com/]“.# Log in as Kard user ([marry@kardapp.net|mailto:marry@kardapp.net]/1234@Tps).# Click on MESSAGES on menu bar.# Continue clicking on “Create new conversation“.# Then choose 17 members in list friends.# Finally, click on “Create Group \[17]“.# Check the result.Actual: The system displays a ERROR modal with message “Create channel unsuccessful.“.!image-20210204-033932.png|width=1745,height=945!Expected:When user creates a new conversation on messages, user can add more 17 members.User should be able to add how many members that they want.",NULL
KP-3004,IOS - Marketplace Nearby - enhance UI,* Store Item** Remove business category** Remove rating** Make discount and cashback points smaller in order them to be displayed on the right to make the height of each item shorten* Remove the maps and show locations on the maps of selecting My Location screen. * Mockup: [https://xd.adobe.com/view/8227ec41-8467-4f94-b272-147480d22e9d-d774/|https://xd.adobe.com/view/8227ec41-8467-4f94-b272-147480d22e9d-d774/|smart-link] ,NULL
KP-2983,[Kard][Kanoo] - Enhancement for Order Delivery App and POS,"* On Order Details screen, display a text *""STAFF NOTE""* at bottom.* Below the text, show the note (photo and text) of the staff.* If the staff skips the note action, STAFF NOTE part should be gone.* This change should be applied for Order Delivery App and POS App (*Kard* and *Kanoo* platforms).",NULL
KP-2916,[Web] Visipay - Users - Show KYC information of merchant,Requirement: https://kardsys.atlassian.net/browse/KP-2900,NULL
KP-2907,ARM Master - Review KYC requests for Merchants,"+*AC:*+* On clicking Verify button from KYC Verification tab ( [https://kardsys.atlassian.net/browse/KP-2379|https://kardsys.atlassian.net/browse/KP-2379|smart-link]), Verify New Merchant Information page will be opened. On the screen, the admin can see all information which merchant has submitted and the uploaded document files (for image admin can click to view as full mode). There are two buttons:** Approve: On clicking, show the Approved pop-up. Closing this pop-up will direct admin to Merchant Accounts page (KYC Verification tab) and KYC status of that merchant is updated to *Approved*.** Reject: On clicking, show the Reject Information pop-up. admin can enter reason (*this reason should be displayed in email of rejecting*):*** Reject:**** If Reject Reason field is missing or filled by blank, -this button is disable (grey out)- show the red message below the field *_“Reject reason is required.“_***** If Reject Reason field is filled, this button is enabled.*** Cancel: On clicking, close Reject Information pop-up only, the action is cancelled.* Merchants will be notified via email upon the approved or rejected verification.+*_Mockup:_*+ [https://xd.adobe.com/view/4bfc48c6-22ed-411a-b809-c7f5e556598c-1eaf/screen/6c5a64ff-1dbe-4860-9151-e30a8ad5c556/|https://xd.adobe.com/view/4bfc48c6-22ed-411a-b809-c7f5e556598c-1eaf/screen/6c5a64ff-1dbe-4860-9151-e30a8ad5c556/|smart-link]  ",NULL
KP-2901,ARM Merchant - Prevent withdraw feature if merchant does not verify KYC yet,"+*AC:*+When merchant wants to withdraw money from Kash Kard to Bank Account, if they do not verify KYC yet, the message pop-up will be shown {color:#00b8d9}*_“You need to verify KYC to use this feature.“_*{color}This message will be shown after merchant clicks Withdraw button.!image-20210127-030655.png|width=1623,height=608!",NULL
KP-2900,[BE] - Visipay - Users - Show KYC information of merchant,"On Users page of Visipay site, when admin clicks on KYC status (*KYC Verified*) in a row of any merchants, KYC information pop-up should be opened.!image-20210127-041101.png|width=1630,height=563!+_Mockup:_+ [https://xd.adobe.com/view/e2bac202-2355-48c5-b79c-929d4b0feda3-b7e9/|https://xd.adobe.com/view/e2bac202-2355-48c5-b79c-929d4b0feda3-b7e9/|smart-link]  ",NULL
KP-2877,[Backend]  - Update UI and information on Order Detail screen,Requirement: https://kardsys.atlassian.net/browse/KP-834,NULL
KP-2818,[iOS] Consumer App - Wallet - Hide Search field on Gift Card / Coupon / Punch Card tab,Requirement: https://kardsys.atlassian.net/browse/KP-2724,NULL
KP-2817,[Web] - Hide Exchange Rate and Crypto amount on Transaction List,"On Transactions screen, let remove the exchange rate and exchanged amount under USD amount because it takes spaces to show and it is showed on transaction detail already.The transaction types include:* Card Load (*from crypto to kash kard* / *from kash kard to crypto* / *mastercard*)* Point Redemption+_Note:_+ We will not hide exchange rate and crypto amount on CSV file.",NULL
KP-2812,iOS - Merge 4 consumer apps to 1 single branch (2),Requirement: [https://kardsys.atlassian.net/browse/KP-2614|https://kardsys.atlassian.net/browse/KP-2614|smart-link] ,NULL
KP-2801,New Kard App - KYC Submission - Capture document,* Request permissions* Capture & crop image* Review image* Send image,NULL
KP-2792,New Kard App - Sign In - Fingerprint,Use default dialog fingerprint/faceID,NULL
KP-2788,[Android]  KardPOS - Show Product Categories instead of Konnect Categories,Requirement: [https://kardsys.atlassian.net/browse/KP-977|https://kardsys.atlassian.net/browse/KP-977]* Use new API to get the product categories list* Use new API to get the product list,NULL
KP-2787,[iOS]  KardPOS - Show Product Categories instead of Konnect Categories,Requirement: [https://kardsys.atlassian.net/browse/KP-977|https://kardsys.atlassian.net/browse/KP-977]* Use new API to get the product categories list* Use new API to get the product list,NULL
KP-2786,[iOS] KardPOS - Display transaction for AirPay,Requirement: https://kardsys.atlassian.net/browse/KP-2315,NULL
KP-2785,[Android] KardPOS - Display transaction for AirPay,Requirement: https://kardsys.atlassian.net/browse/KP-2315,NULL
KP-2784,[Android][KardPOS] Enhancement for an unpaid order details screen after scanning successfully ,Requirement: https://kardsys.atlassian.net/browse/KP-2425,NULL
KP-2783,[iOS][KardPOS] Enhancement for an unpaid order details screen after scanning successfully ,Requirement: https://kardsys.atlassian.net/browse/KP-2425,NULL
KP-2782,[iOS]  - Save selected Location on Marketplace,Requirement: https://kardsys.atlassian.net/browse/KP-648,NULL
KP-2781,[Android] [Gift Card] Update the message when sending GKs and do not have friends in the list,Requirement: https://kardsys.atlassian.net/browse/KP-675,NULL
KP-2780,[iOS] [Gift Card] Update the message when sending GKs and do not have friends in the list,Requirement: https://kardsys.atlassian.net/browse/KP-675,NULL
KP-2779,[iOS] Promotions - Update UI and Functions,Requirement: https://kardsys.atlassian.net/browse/KP-443,NULL
KP-2778,[Android]  Consumer App - Enhance Store Detail screen,Requirement: https://kardsys.atlassian.net/browse/KP-911,NULL
KP-2777,[iOS]  Consumer App - Enhance Store Detail screen,Requirement: https://kardsys.atlassian.net/browse/KP-911,NULL
KP-2776,[iOS]  Marketplace - Products Tab,Requirement: https://kardsys.atlassian.net/browse/KP-2404,NULL
KP-2775,[Android]  Marketplace - Products Tab,Requirement: https://kardsys.atlassian.net/browse/KP-2404,NULL
KP-2774,[Android] KardPOS - Order List - Support filter and search orders,Requirement: https://kardsys.atlassian.net/browse/KP-2022,NULL
KP-2773,[iOS] KardPOS - Order List - Support filter and search orders,Requirement: https://kardsys.atlassian.net/browse/KP-2022,NULL
KP-2771,iOS - Integrate Push notification for KardPOS,Integrate Push notification for KardPOSThis ticket should be tested on [https://kardsys.atlassian.net/browse/KP-2786|https://kardsys.atlassian.net/browse/KP-2786|smart-link] ,NULL
KP-2765,[Web] ARM - KYC Verification form,+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2726|https://kardsys.atlassian.net/browse/KP-2726|smart-link] ,NULL
KP-2763,[Web]  - Update Instructions screen for Payment Transactions,Requirement: [https://kardsys.atlassian.net/browse/KP-1436|https://kardsys.atlassian.net/browse/KP-1436]+*Mockup:*+ [https://xd.adobe.com/view/118ef041-4563-44b4-9750-4df0645a61e3-44dd/|https://xd.adobe.com/view/118ef041-4563-44b4-9750-4df0645a61e3-44dd/|smart-link] ,NULL
KP-2758,New Kard App - Create app structure,Create app:* Create core  base structure* Config multiple tenants,NULL
KP-2757,[Web] Check Wallet PIN for Payment Transactions,Requirement: [https://kardsys.atlassian.net/browse/KP-2601|https://kardsys.atlassian.net/browse/KP-2601]Apply for PayWithHyt,NULL
KP-2751,[Web]  Consumer App - Enhance Store Detail screen,Requirement: https://kardsys.atlassian.net/browse/KP-911,NULL
KP-2735,[Web]  Tenant Admin - Manage Product Categories,Requirement: https://kardsys.atlassian.net/browse/KP-2403,NULL
KP-2731,[Web]  Visikard Admin - Manage Product Categories,Requirement: https://kardsys.atlassian.net/browse/KP-910,NULL
KP-2730,[Web]  Buy Products with Full Points - Implement UI to select Product Options,"Requirement: [https://kardsys.atlassian.net/browse/KP-1358|https://kardsys.atlassian.net/browse/KP-1358]* If product doesn’t have options → behavior like current* If product have option → display popup to select option first, then next to checkout page",NULL
KP-2729,[iOS]  Buy Products with Full Points - Implement UI to select Product Options,Requirement: https://kardsys.atlassian.net/browse/KP-1358,NULL
KP-2728,[Android]  Buy Products with Full Points - Implement UI to select Product Options,Requirement: https://kardsys.atlassian.net/browse/KP-1358,NULL
KP-2727,[Web] Marketplace - Products Tab,Requirement: https://kardsys.atlassian.net/browse/KP-2404,NULL
KP-2726,ARM - KYC Verification Form,"+*AC:*+The merchant clicks at the link in email sent to them after registering a new account.They will select Account Type they want to submit KYC verification *INDIVIDUAL* or *CORPORATE*.*_INDIVIDUAL_*{color:#ff5630} {color}* *General Information*** Full Name** Phone Number** Email** Date of Birth** Gender* *Address Information*||*US*||*Non-US*|||* Country* State* City* Street Address* Postal Code|* Country* Region* City* Street Address* Postal Code|* *Identity Information*||*US*||*Non-US*|||* Tax Country* Tax State* SSN or TIN|* Tax Country* Indentification Number|* Continue button: On clicking, the Upload Document is opened:** Merchant can select one of four types of {color:#ff5630}*image* {color}document to upload: ID Card / Driver Licence / Passport / Residence Permit** Merchant clicks Continue button to finish submitting.Refer this link for more details: [https://1drv.ms/x/s!AgyA8D5eYQJGxzqYf4ilA2o-peph?e=gwhaKA|https://1drv.ms/x/s!AgyA8D5eYQJGxzqYf4ilA2o-peph?e=gwhaKA|smart-link] *_CORPORATE_* *Company Information** *General Information*||*US*||*Non-US*|||* Company Name* Email* Phone Number* Country* State:* City* Street Address* Postal Code* Tax Country* Tax State* Social Security Number* Region of Formation|* Company Name* Email* Phone Number* Country* Region* City* Street Address* Postal Code* Tax Country* Identification Number* Region of Formation|* *Documents:* Merchant can select the document to upload. ({color:#ff5630}*image* {color}and {color:#ff5630}*document*{color})* Continue button: On clicking, the next screen (*Representative Information*)*Representative Information*||*US*||*Non-US*|||* Title* Full Name* Email* Phone Number* Gender* Date of Birth* Country* State* City* Street Address* Postal Code* Tax Country* Tax State* Social Security Number|* Title* Full Name* Email* Phone Number* Gender* Date of Birth* Country* Region* City* Street Address* Postal Code* Tax Country* Identification Number|* Document** Merchant can select one of four types of {color:#ff5630}*image* {color}document to upload: ID Card / Driver Licence / Passport / Residence Permit.* Merchant clicks Continue button to finish submitting.Refer this link for more details: [https://1drv.ms/x/s!AgyA8D5eYQJGxzz8KLBsk7kXEbXb?e=4ZqcOe|https://1drv.ms/x/s!AgyA8D5eYQJGxzz8KLBsk7kXEbXb?e=4ZqcOe|smart-link] +_Note:_+* For image documents, allow user to import the file with extensions *jpeg / jpg, png*. The maximum size is 50MB for each file.* For text document, allow user to import the file with extensions *pdf, doc, docx*. The maximum size is 50MB for each file.* If user uploads any other files with invalid extension, show the error message {color:#00b8d9}*_“The extension of file is unsupported. Please import another file.“_*{color}+*Mockup:*+ [https://xd.adobe.com/view/b825d31e-b7c6-452f-4b9e-d4a144485670-ce14/|https://xd.adobe.com/view/b825d31e-b7c6-452f-4b9e-d4a144485670-ce14/|smart-link] ",NULL
KP-2724,[Android] Consumer App - Wallet - Hide Search field on Gift Card / Coupon / Punch Card tab,"*Actuality:* Search field on Gift Card / Coupon / Punch Card tab does not work.!image-2021-01-15-15-27-22-692.png|width=200,height=183! *Expectation:* Hide the search field.",NULL
KP-2723,"[KZ site] - Add option ""Leave At Door"" for Delivery orders",Requirement: https://kardsys.atlassian.net/browse/KP-2536,NULL
KP-2720,Android - Edit Setting screen,"+*AC:*+!image-20210115-070414.png|width=373,height=744!Add one more line *“Make Transaction with Fingerprint“* with a toggle. This line displays if user set up fingerprint on their device.When this option is enabled, user can authenticate by fingerprint when they make any transactions in app.",NULL
KP-2719,iOS - Edit Setting screen,"+*AC:*+!image-20210115-071441.png|width=353,height=763!Add one more line *“Make Transaction with Touch ID/Face ID“* with a toggle. This line always displays.When this option is enabled, user can authenticate by face ID when they make any transactions in app.",NULL
KP-2714,New Kard App - Notification Setting,Requirement: [https://kardsys.atlassian.net/browse/KP-3106|https://kardsys.atlassian.net/browse/KP-3106|smart-link] ,NULL
KP-2713,New Kard App - Transactions List,[^Transactions-list-updated1.xlsx],NULL
KP-2712,New Kard App - Wallet - Create Credit Card,Exclude scan credit card,NULL
KP-2711,New Kard App - Wallet - Detail Card,"Detail screen:* Kash Kard* Credit Card* Bank Account* ETH, BTC",NULL
KP-2710,New Kard App - Wallet - Pay Cards,Implement list card:* Kash Kard* Credit Card * Bank Account* BTC* ETH* ZVC* Add Card,NULL
KP-2709,New Kard App - Home Screen,New UI Home Screen:* Link XD:[https://xd.adobe.com/view/ece92f59-ab92-4fd5-b1c8-51cb3e6b3abc-b9ba/|https://xd.adobe.com/view/ece92f59-ab92-4fd5-b1c8-51cb3e6b3abc-b9ba/]Git:KardSys\\Kard\\03-Design\\Kard App Redesign.xd,NULL
KP-2708,New Kard App - New Menu Structure,[https://xd.adobe.com/view/265f0f5d-831e-4b1e-8da9-d7d488c99682-730c/screen/348c3ed7-c475-412f-aeaf-486743ceee75/|https://xd.adobe.com/view/265f0f5d-831e-4b1e-8da9-d7d488c99682-730c/screen/348c3ed7-c475-412f-aeaf-486743ceee75/|smart-link] ,NULL
KP-2707,New Kard App - KYC Submission,* KYC Verification * KYC General Information * KYC Term & Conditions * Dialog choose type scan document ,NULL
KP-2706,New Kard App - Sign In,Exclude fingerprint and faceid.,NULL
KP-2705,New Kard App - Welcome (Start) Screen,* Splash screen* Opening,NULL
KP-2704,New Kard App - Sign Up,4 screens:* Basic info* Password* PIN* Confirm PIN,NULL
KP-2699,KanooPOS - Pay Unpaid Order,"+*AC:*+* I click Pay Order button of unpaid orders from Order List or Order Detail screen to open the payment screen (same as when tapping Pay button from the menu list):** The paid amount is auto-filled by the order amount. Payment Cards will be the same, too.** Discount field will be not displayed.** The function works on this screen will be as same as the old flow. (scan Cash Card / Gift Cash Card / Sand Dollar with gift card)* After payment successfully:** If making payment from Order List screen (Unpaid tab):*** I will be navigated back to Order List screen (All Orders tab)*** The order status is updated to *Completed* and it will be synced to Kanoo mobile/web app.** If making payment from Order Detail screen (Unpaid tab):*** I will be navigated back to Order Detail screen (All Orders tab)*** The order status is updated to *Completed* and it will be synced to Kanoo mobile/web app.+_Note_+If the order is created for user A, there’s only user A who can make payment for this order, if another user makes payment, show the message *_“You cannot make payment because this order belongs to another user.“_* (this message is applied when making payment by cash card, gift cash card, sand dollar and gift card)+*Mockup:*+Mobile: [https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/cea24c53-9cb9-4d81-b8b4-34ca81967da9/|https://xd.adobe.com/view/6f667edc-bad1-427f-8fd7-f307e6a73f41-3a35/screen/cea24c53-9cb9-4d81-b8b4-34ca81967da9/|smart-link] Tablet: [https://xd.adobe.com/view/1fa22270-100f-400c-8d53-0c037b26123c-4af1/screen/71c1fefb-178f-49ec-a54b-b5e8b9b3ea75/|https://xd.adobe.com/view/1fa22270-100f-400c-8d53-0c037b26123c-4af1/screen/71c1fefb-178f-49ec-a54b-b5e8b9b3ea75/|smart-link]  ",NULL
KP-2696,Notification email for KYC result (approved or rejected),"+*AC:*+||{color:#36b37e}*_Approved_*{color}|||Dear *\[Merchant Name]*,We are happy to inform that your KYC verification has been approved.Please configure your merchant account and raise your successful business\!Arm Corporate Office4480H South CobbDrive #321Smyrna, GA 30080All Arm emails will be sent from our [support@kardsys.com|mailto:support@kardsys.com] domains to your registered email address. We will never contact you from any other addresses.|||{color:#ff5630}*_Rejected_*{color}|||Dear *\[Merchant Name]*,We are sorry to inform that your KYC verification has been rejected for some reasons:*\[Reject Reason]*You can click {color:#00b8d9}+here+{color}{color:#00b8d9} {color}to try again.Arm Corporate Office4480H South CobbDrive #321Smyrna, GA 30080All Arm emails will be sent from our [support@kardsys.com|mailto:support@kardsys.com] domains to your registered email address. We will never contact you from any other addresses.|Attach the hyper link at “here“, merchant can click that to open KYC form page to resubmit, on the form all inputted info should be kept for merchant (including document files and images that they uploaded), so that they can modify more quickly.Template:!image-20210127-025205.png|width=603,height=345!",NULL
KP-2695,Update email content after merchant registers a new account,"+*AC:*+*_Current:_*“Dear *\[Merchant Name]*,Thank you for registering on Kard ARM system\! We would like to inform that your merchant account registration request has been approved.You can now start logging in at: [https://arm-staging.kardsys.com|https://arm-sandbox.kardsys.com]Please configure your merchant account and raise your successful business\!VisiKard, Inc.3101 Cobb ParkwaySuite 124 Atlanta, GA 30339All Arm emails will be sent from our [support@kardsys.com|mailto:support@kardsys.com] domains to your registered email address. We will never contact you from any other addresses.”*_Update:_*“Dear *\[Merchant Name]*,Thank you for registering on Kard ARM system\!To make the best out of our platform, please get KYC verified today at{color:#ff5630} {color}{color:#00b8d9}+*here*+{color}{color:#ff5630}*.* {color}*(Attach the hyper link at “here“, which can navigates to KYC form page on clicking)*Arm Corporate Office4480H South CobbDrive #321Smyrna, GA 30080All Arm emails will be sent from our [support@kardsys.com|mailto:support@kardsys.com] domains to your registered email address. We will never contact you from any other addresses.”+_Note:_+ [https://xd.adobe.com/view/b825d31e-b7c6-452f-4b9e-d4a144485670-ce14/|https://xd.adobe.com/view/b825d31e-b7c6-452f-4b9e-d4a144485670-ce14/|smart-link] ",NULL
KP-2680,[iOS] [KanooPOS] Update layout of order module,Sign in flowRegister terminal flowLogin success animation file,NULL
KP-2679,[iOS]  Kard POS: Update Login screen layout,Requirement: https://kardsys.atlassian.net/browse/KP-2674,NULL
KP-2674,[Android] [Flutter] Kard POS & Kard Order Delivery App: Update Login screen layout,Update login screen layout:+ Align User ID field center vertically on the screen+ Align logo at 25% screen heightXD: https://xd.adobe.com/view/c4eeabbc-d3c5-4ef3-ae97-26bc637f7e97-91bd/,NULL
KP-2643,[iOS] [KanooPOS] Update layout of home view,Home menu view,NULL
KP-2642,[iOS] [KanooPOS] Update layout of sign in flow,Sign in flowRegister terminal flowLogin success animation file,NULL
KP-2641,[iOS] [KanooPOS] Update assets,"Update assets:* Launching images* App icons* Lock screen* Animation files* Icon, background",NULL
KP-2640,[iOS] [KanooPOS] Update view layout.,* Update autolayout to make all current screen display properly on iPad* Create new file to build separated UI for some complicated screens* Support for landscape only on iPad.,NULL
KP-2633,[iOS]  - [Kanoo app] - change to use new  for nearby tab,Requirement: https://kardsys.atlassian.net/browse/KP-2632,NULL
KP-2615,iOS - Merge 4 consumer apps to 1 single branch,Requirement: [https://kardsys.atlassian.net/browse/KP-2614|https://kardsys.atlassian.net/browse/KP-2614|smart-link] ,NULL
KP-2614,Android - Merge 4 consumer apps to 1 single branch,"Our 4 apps the almost the same. They only have some differences on theme but we are maintaining 4 separated branch for them. That take a lot of effort and could cause bugs if developer have mistake on code merging.So we will change the approach to build 4 app on only 1 source code base. To do that we need:# Create a new branch to use that to build 4 apps.# Make this branch to have ability to build 4 apps. For iOS, we can use Build Target, for Android we can use build variants to do that.# Here are some differences between these apps: (I will have QC to list out these differences in detail to make sure that we cover all of them)#* Theme: colors and icons.#* Inviting commission flow.# Work with DevOps to integrate the CI/CD process to build these apps  from the new branch.# Merge new feature, bug fixing of S2053 to this branch to make sure that we have the latest codeNote: This ticket will be test on next sprint",NULL
KP-2613,Web Apps - Check Wallet PIN for Payment Transactions,+*Requirement:*+ [https://kardsys.atlassian.net/browse/KP-2601|https://kardsys.atlassian.net/browse/KP-2601|smart-link] ,NULL
KP-2601,[Backend] - Check Wallet PIN for Payment Transactions,"As a system admin, I want users to authenticate by enter wallet PIN (or use fingerprint / face ID) before doing any transactions of the app.+*AC:*+*_Load Money_** Load with cash at store (KardPOS)!image-20210128-105126.png|width=248,height=541!* Load from card to card!image-20210108-033626.png|width=267,height=559!After tapping Load button, show Enter Your PIN screen:* If the fingerprint / face ID is enabled already: Show the pop-up using fingerprint / face ID at first, if user does not want to use it, they can enter PIN, the screen will display an icon and text *_“Make Transaction with Face ID“_* / *_“Make Transaction with Fingerprint“_* for user to use if they need.* If the fingerprint / face ID is not enabled yet: user can only enter PIN, but the screen will display a check box *“Use Face ID for next transactions”* or *“Use Fingerprint for next transactions“*, when checking that box and making the current transaction with PIN successfully, Face ID / Fingerprint feature will be auto-enabled on Settings screen and user can make transactions by Face ID / Fingerprint next time.** If PIN is correct, Load transaction is done completely.** If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect. Attempted x/5.“_*{color}{color:#00b8d9}_._{color} User will have maximum 5 attempts, if he/she fails at the last time (5th) show the message pop-up {color:#00b8d9}*_“Your wallet has been locked due to entering PIN incorrecly too many times. You can reset your PIN to unlock your wallet.“_*{color}, closing pop-up will direct user to Home screen. This pop-up will appear every time user makes any other transactions.*** After resetting PIN successfully, they can use that PIN to make transactions without being locked any more.** The max attempt should be configurable on Server.Enter Your PIN screen will be opened for other transactions below:*_Withdraw:_* after tapping Withdraw button* Withdraw cash** If PIN is correct, show the QR code of withdraw.** If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect“_*{color}!image-20210108-033748.png|width=270,height=570!* Withdraw to bank account:** If PIN is correct, withdraw transaction is done completely.** If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect“_*{color}!image-20210108-040108.png|width=270,height=580!*_Refund:_* after tapping Refund icon* If PIN is correct, show the QR code of refund.* If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect“_*{color}!image-20210108-034003.png|width=269,height=572!*_Send Money:_* After tapping Send button* If PIN is correct, Send transaction is done completely.* If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect“_*{color}!image-20210108-034759.png|width=266,height=579!*_Payment_** AirPay / Buy Products (by money or point): After tapping Confirm Payment** If PIN is correct, payment transaction is done completely.** If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect“_*{color}!image-20210108-034837.png|width=268,height=573!* Buy Gift Card (by money or point): After tapping OK on the pop-up** If PIN is correct, payment transaction is done completely.** If PIN is incorrect, show the message pop-up {color:#00b8d9}*_“PIN is incorrect“_*{color}!image-20210108-040758.png|width=267,height=561!*_Direct Funding_*!image-20210128-105154.png|width=247,height=538!*_Membership Payment_*!image-20210128-105540.png|width=1636,height=1108!!image-20210128-105922.png|width=1626,height=859!*_External Payment (Pay with HYT/Kard/GreenCom/Kingdom)_**_Exchange Points To Money for Mastercard_*!image-20210128-105231.png|width=246,height=537!+_Note:_++*Mockup:*+Mobile: [https://xd.adobe.com/view/3f57c22e-77b0-42bc-83a0-962d1de6028b-6a04/|https://xd.adobe.com/view/3f57c22e-77b0-42bc-83a0-962d1de6028b-6a04/|smart-link] Web: [https://xd.adobe.com/view/6b060f78-d348-462b-821b-06eeb773d76c-3e55/|https://xd.adobe.com/view/6b060f78-d348-462b-821b-06eeb773d76c-3e55/|smart-link] +_Note:_+If user changes wallet PIN in another device, then they uses fingerprint / face ID on their own device to make transactions, they will see a dialog message {color:#6554c0}*_“Your PIN has been changed. Please enter the new PIN to process this transaction.“_*{color}. After closing this dialog, user needs to enter their new PIN, and below the PIN field they can see a checkbox *“Use Fingerprint for next transactions“* / *“Use Face ID for next transactions“*, user can check on that to make transactions with fingerprint / face ID next time.When user wallet was locked, everytime they make transaction by entering PIN, they will see the message pop-up {color:#00b8d9}*_“Your wallet has been locked due to entering PIN incorrectly too many times. You can reset your PIN to unlock your wallet.“_*{color}",NULL
